Comments,Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth (MCD) (CCSF),Depth comp [mcd] (two-site composite (Depth CCS...),Ca_Area,Ca_Area_corrected,Fe_Area,Fe_Area_corrected,Al_Area,Al_Area_corrected,Al_ DArea,Si_Area,Si_Area_corrected,Si_ DArea,P_Area,P_ DArea,S_Area,S_ DArea,Cl_Area,Cl_Area_corrected,Cl_ DArea,Ar_Area,Ar_ DArea,K_Area,K_Area_corrected,K_ DArea,Ca_ DArea,Ti_Area,Ti_Area_corrected,Ti_ DArea,Cr_Area,Cr_ DArea,Mn_Area,Mn_Area_corrected,Mn_ DArea,Fe_ DArea,Rh_Area,Rh_Area_corrected,Rh_ DArea,Ba_Area,Ba_ DArea
,342,U1410,B,10,H,4,,440,81.24,87.81,68.41,1674477,1674477,399575,399575,33507,33507,9,320098,320098,19,-1699,7,2169,7,95520,,17,-14770,12,134511,,17,42,35975,35975,11,4126,10,1553,,10,23,123252,,18,1047,7
,342,U1410,B,10,H,4,,460,81.26,87.83,68.43,1704012,1704012,395968,395968,31636,31636,9,309768,309768,19,-2111,7,2903,7,95193,,17,-15393,12,130650,,17,42,34206,34206,11,3220,10,1597,,10,22,122750,,18,904,7
,342,U1410,B,10,H,4,,480,81.28,87.85,68.45,1759078,1759078,383954,383954,31466,31466,9,303852,303852,19,-1997,7,2900,7,93352,,17,-14936,12,125313,,17,43,33287,33287,10,4044,10,1891,,10,22,122226,,18,1250,7
,342,U1410,B,10,H,4,,500,81.3,87.87,68.47,1803919,1803919,383581,383581,30531,30531,9,303526,303526,19,-1998,7,1843,7,94714,,17,-14397,12,124710,,17,43,32516,32516,10,2931,10,2327,,10,22,122799,,18,982,7
,342,U1410,B,10,H,4,,520,81.32,87.89,68.49,1942369,1942369,353831,353831,29676,29676,9,292114,292114,19,-2124,7,1620,8,92686,,17,-16658,12,120874,,17,45,31788,31788,10,3208,10,2296,,10,22,126648,,18,-3,7
,342,U1410,B,10,H,4,,540,81.34,87.91,68.51,2019534,2019534,346940,346940,29235,29235,9,291504,291504,19,-2828,7,1173,8,91305,,17,-16475,12,117372,,17,45,30387,30387,10,3687,10,1930,,10,21,126029,,18,618,7
,342,U1410,B,10,H,4,,560,81.36,87.93,68.53,1985860,1985860,355417,355417,30263,30263,9,291743,291743,19,-2465,7,1253,8,97165,,17,-13507,12,118754,,17,45,30423,30423,10,3627,10,2494,,10,22,121756,,18,756,7
,342,U1410,B,10,H,4,,580,81.38,87.95,68.55,2038559,2038559,365297,365297,28705,28705,8,288709,288709,19,-2163,7,1246,8,95192,,17,-15645,12,116451,,17,46,29670,29670,10,2745,10,1790,,10,22,129701,,19,1171,7
,342,U1410,B,10,H,4,,600,81.4,87.97,68.57,2148402,2148402,337767,337767,28419,28419,274,281105,281105,594,-2449,237,1479,250,97753,,1241,-15411,1591,112475,,619,1486,28226,28226,472,3412,327,2616,,324,705,125999,,1912,1457,321
,342,U1410,B,10,H,4,,620,81.42,87.99,68.59,2188924,2188924,343214,343214,27139,27139,270,270127,270127,585,-2885,240,2524,255,99216,,1247,-12276,1600,108316,,618,1499,27539,27539,470,3167,328,1703,,326,711,123715,,1919,383,322
,342,U1410,B,10,H,4,,640,81.44,88.01,68.61,2415378,2415378,290400,290400,26102,26102,270,257383,257383,575,-2538,246,1807,256,97505,,1259,-14754,1619,99173,,616,1569,25101,25101,464,2818,322,2427,,324,670,128017,,1939,821,318
,342,U1410,B,10,H,4,,660,81.46,88.03,68.63,2492602,2492602,282074,282074,24671,24671,267,248091,248091,567,-2987,246,849,256,98672,,1270,-13647,1640,95811,,617,1592,23961,23961,460,3058,321,2458,,324,665,127197,,1960,457,316
,342,U1410,B,10,H,4,,680,81.48,88.05,68.65,2701482,2701482,251237,251237,24159,24159,268,236717,236717,559,-3683,253,349,260,100473,,1282,-14787,1654,89710,,617,1651,22139,22139,456,2041,319,2929,,325,642,127476,,1975,520,315
,342,U1410,B,10,H,4,,700,81.5,88.07,68.67,2598661,2598661,263451,263451,24457,24457,267,239896,239896,561,-3399,252,3308,266,99544,,1278,-13733,1647,92480,,616,1622,23463,23463,461,2983,319,3384,,325,652,126968,,1968,453,317
,342,U1410,B,10,H,4,,720,81.52,88.09,68.69,2656423,2656423,249876,249876,23874,23874,266,234904,234904,556,-3013,253,1856,263,100652,,1286,-13310,1656,88851,,615,1638,21735,21735,458,2624,320,2575,,326,640,128687,,1980,1519,317
,342,U1410,B,10,H,4,,740,81.54,88.11,68.71,2709776,2709776,247780,247780,23858,23858,264,229030,229030,550,-3228,252,1387,260,104161,,1295,-12046,1668,88461,,616,1653,22182,22182,459,1876,319,2744,,326,640,127411,,1992,457,318
,342,U1410,B,10,H,4,,760,81.56,88.13,68.73,2849853,2849853,242839,242839,21670,21670,263,218326,218326,542,-3363,258,5,264,106204,,1305,-9826,1679,84726,,618,1693,20582,20582,454,2045,319,3330,,330,640,128351,,2005,325,315
,342,U1410,B,10,H,4,,780,81.58,88.15,68.75,3452390,3452390,171430,171430,16199,16199,250,164084,164084,489,-4846,272,-380,273,112993,,1345,-8559,1729,57791,,605,1849,14662,14662,437,1679,311,3354,,330,581,125733,,2056,-699,308
,342,U1410,B,10,H,4,,800,81.6,88.17,68.77,3522298,3522298,164910,164910,15527,15527,245,155353,155353,478,-4740,271,-52,274,116609,,1363,-10476,1747,51441,,602,1866,13270,13270,435,1610,310,4894,,330,576,126693,,2081,-178,308
,342,U1410,B,10,H,4,,820,81.62,88.19,68.79,4025907,4025907,105482,105482,11250,11250,7,110690,110690,13,-7123,9,-252,9,128978,,19,-3756,14,31178,,15,62,9150,9150,9,766,9,4857,,10,16,121381,,20,-283,6
,342,U1410,B,10,H,4,,840,81.64,88.21,68.81,3868831,3868831,117967,117967,12147,12147,7,123194,123194,14,-5855,9,129,9,128004,,19,-3770,14,32975,,15,61,9448,9448,9,1287,10,5801,,10,16,119203,,20,-243,6
,342,U1410,B,10,H,4,,860,81.66,88.23,68.83,3969766,3969766,100705,100705,9951,9951,7,101838,101838,13,-6324,9,-280,9,132699,,19,-3805,14,27405,,15,62,9296,9296,9,1219,9,6495,,10,16,116429,,20,-677,6
,342,U1410,B,10,H,4,,880,81.68,88.25,68.85,3887212,3887212,112116,112116,9312,9312,7,102524,102524,13,-1799,9,-333,9,126909,,19,-7312,13,27186,,15,61,8772,8772,9,636,9,6415,,10,16,121561,,20,-1080,6
,342,U1410,B,10,H,4,,900,81.7,88.27,68.87,3856203,3856203,108740,108740,8657,8657,7,100768,100768,13,2315,10,-1356,9,122038,,18,-5885,13,27612,,15,61,8543,8543,9,1206,9,7571,,11,16,115775,,19,-640,6
,342,U1410,B,10,H,4,,920,81.72,88.29,68.89,3606878,3606878,137912,137912,11680,11680,7,128267,128267,14,919,9,-1032,9,114079,,18,-6584,13,40617,,16,59,10985,10985,9,1538,9,6067,,10,17,120558,,19,-330,6
,342,U1410,B,10,H,4,,940,81.74,88.31,68.91,3367013,3367013,164029,164029,15069,15069,246,156924,156924,482,-3665,278,-689,273,107615,,1325,-7329,1709,53391,,592,1825,14394,14394,431,1750,308,5950,,332,570,120693,,2027,-47,303
,342,U1410,B,10,H,4,,960,81.76,88.33,68.93,2545524,2545524,270812,270812,22889,22889,261,227784,227784,547,-2245,249,1685,257,100986,,1263,-11769,1625,88660,,608,1606,22530,22530,453,2708,316,4659,,327,655,119829,,1939,1101,312
,342,U1410,B,10,H,4,,980,81.78,88.35,68.95,2270280,2270280,328179,328179,26343,26343,269,265375,265375,580,-2263,240,1277,250,102617,,1256,-12746,1610,106653,,620,1526,28170,28170,475,2689,328,3415,,333,700,122875,,1929,981,325
,342,U1410,B,10,H,4,,1000,81.8,88.37,68.97,2211966,2211966,346150,346150,27050,27050,271,268795,268795,583,-2447,240,1341,252,100617,,1250,-17065,1600,110281,,622,1508,29374,29374,476,2767,327,3537,,331,713,122460,,1921,328,324
,342,U1410,B,10,H,4,,1020,81.82,88.39,68.99,1824922,1824922,483732,483732,27205,27205,8,293605,293605,19,-1597,7,1904,8,111529,,17,-13374,12,118904,,17,43,30986,30986,10,3166,10,4375,,11,24,117809,,19,478,7
,342,U1410,B,10,H,4,,1040,81.84,88.41,69.01,2026431,2026431,438161,438161,27052,27052,8,291709,291709,19,-2156,7,1760,8,107439,,17,-19037,12,118363,,17,46,30894,30894,11,2909,10,4047,,11,24,131644,,19,864,7
,342,U1410,B,10,H,4,,1060,81.86,88.43,69.03,1970175,1970175,472436,472436,29031,29031,9,301453,301453,19,-2372,7,1092,8,105930,,17,-18247,12,121077,,17,45,32685,32685,11,3238,10,4043,,11,24,132714,,19,112,7
,342,U1410,B,10,H,4,,1080,81.88,88.45,69.05,1945825,1945825,401774,401774,30953,30953,9,307058,307058,19,-1929,7,658,8,99474,,17,-17507,12,126744,,18,45,34488,34488,11,2799,10,2254,,10,23,129015,,19,667,7
,342,U1410,B,10,H,4,,1100,81.9,88.47,69.07,1761975,1761975,410744,410744,33189,33189,9,321150,321150,19,-1390,7,1700,7,97922,,17,-13865,12,131902,,17,43,37006,37006,11,2923,10,2491,,10,23,119946,,18,225,7
,342,U1410,B,10,H,4,,1120,81.92,88.49,69.09,1729421,1729421,456463,456463,31376,31376,9,314674,314674,19,-1989,7,1778,7,100832,,17,-17370,12,131610,,18,42,35097,35097,11,3783,10,2132,,10,24,124488,,18,818,7
,342,U1410,B,10,H,4,,1140,81.94,88.51,69.11,1657524,1657524,496258,496258,31306,31306,9,319935,319935,19,-1681,7,2071,8,106227,,17,-18284,12,137545,,18,42,35283,35283,11,3368,10,1736,,11,25,126890,,19,1358,7
,342,U1410,B,10,H,4,,1160,81.96,88.53,69.13,1959505,1959505,419628,419628,30222,30222,9,305642,305642,19,-2447,7,1301,8,102033,,17,-18865,12,124889,,18,45,33008,33008,11,3479,10,1327,,10,23,127199,,19,559,7
,342,U1410,B,10,H,4,,1180,81.98,88.55,69.15,1594448,1594448,500701,500701,32393,32393,9,332285,332285,20,-1491,7,4109,8,103280,,17,-19727,12,139068,,18,41,38553,38553,11,3500,10,1556,,11,25,129198,,19,1425,7
,342,U1410,B,10,H,4,,1200,82,88.57,69.17,1667961,1667961,493375,493375,31240,31240,9,320705,320705,19,-1538,7,2476,8,107218,,17,-15564,12,133169,,18,42,35039,35039,11,3282,10,1250,,11,25,124202,,19,1935,7
,342,U1410,B,10,H,4,,1220,82.02,88.59,69.19,1643342,1643342,447246,447246,33737,33737,9,329668,329668,20,-1619,7,2233,7,101105,,17,-15801,12,138284,,18,41,38667,38667,11,2877,10,1922,,10,24,121488,,18,1004,7
,342,U1410,B,10,H,4,,1240,82.04,88.61,69.21,1712091,1712091,482247,482247,32320,32320,9,323748,323748,20,-2773,7,9198,8,102042,,17,-15614,12,134185,,18,42,35745,35745,11,3526,10,2479,,11,24,123796,,19,1418,7
,342,U1410,B,10,H,4,,1260,82.06,88.63,69.23,1698930,1698930,438283,438283,33127,33127,9,320318,320318,19,-1609,7,2125,7,102037,,17,-16978,12,134893,,18,42,36578,36578,11,3087,10,1758,,10,23,120364,,18,1670,7
,342,U1410,B,10,H,4,,1280,82.08,88.65,69.25,1777299,1777299,436126,436126,30971,30971,9,312325,312325,19,-2227,7,3364,8,99902,,17,-17103,12,129268,,17,43,35245,35245,11,3705,10,1551,,10,23,124085,,18,631,7
,342,U1410,B,10,H,4,,1300,82.1,88.67,69.27,1755634,1755634,434022,434022,31642,31642,9,312913,312913,19,-1972,7,2552,8,103075,,17,-15002,12,126679,,17,43,34424,34424,11,3923,10,1340,,10,23,117156,,18,791,7
,342,U1410,B,10,H,4,,1320,82.12,88.69,69.29,1808818,1808818,434482,434482,32344,32344,9,322061,322061,19,-2119,7,2887,8,99371,,17,-16272,12,131194,,18,43,35850,35850,11,3493,10,1450,,10,23,122794,,18,1328,7
,342,U1410,B,10,H,4,,1340,82.14,88.71,69.31,1992718,1992718,406154,406154,30025,30025,9,300716,300716,19,-2169,7,1551,8,102020,,17,-16355,12,122111,,18,45,32718,32718,11,3985,10,1508,,10,23,120411,,19,688,7
,342,U1410,B,10,H,4,,1360,82.16,88.73,69.33,2074874,2074874,392305,392305,30270,30270,9,299550,299550,19,-2676,7,2137,8,104577,,17,-14534,12,120333,,18,46,31304,31304,11,3916,10,1724,,10,23,121486,,19,1022,7
,342,U1410,B,10,H,4,,1380,82.18,88.75,69.35,2193022,2193022,402267,402267,29020,29020,278,291375,291375,605,-2420,242,1987,257,105948,,1284,-17005,1646,117366,,637,1504,30736,30736,488,3238,339,1462,,336,760,130337,,1977,1017,333
,342,U1410,B,10,H,4,,1400,82.2,88.77,69.37,2024529,2024529,427720,427720,30799,30799,9,306478,306478,19,-2319,7,2099,8,109594,,18,-15778,13,123138,,18,46,31963,31963,11,3610,10,2001,,11,23,127939,,19,775,7
,342,U1410,B,10,H,4,,1420,82.22,88.79,69.39,2194537,2194537,411526,411526,30301,30301,9,304842,304842,19,-2288,8,1402,8,105400,,18,-15923,13,117924,,18,47,29928,29928,11,3478,10,1597,,11,23,132989,,19,1281,7
,342,U1410,B,10,H,4,,1440,82.24,88.81,69.41,2312076,2312076,382286,382286,28007,28007,277,284246,284246,600,-2924,245,1779,259,107677,,1298,-14334,1664,110154,,634,1541,26711,26711,483,3064,337,1779,,335,746,131506,,2000,1767,332
,342,U1410,B,10,H,4,,1460,82.26,88.83,69.43,2300050,2300050,356368,356368,28837,28837,278,283966,283966,599,-2829,245,2889,260,102033,,1270,-14485,1632,109670,,628,1537,27907,27907,480,3431,335,1534,,333,725,126470,,1954,865,328
,342,U1410,B,10,H,4,,1480,82.28,88.85,69.45,2448852,2448852,341408,341408,27811,27811,276,272492,272492,591,-2893,251,2478,263,105896,,1299,-14749,1674,104460,,632,1582,26410,26410,479,2662,334,1465,,335,718,127738,,2001,1354,329
,342,U1410,B,10,H,4,,1500,82.3,88.87,69.47,175830,175830,20911,20911,959,959,101,14826,14826,170,-553,116,2968,169,31282,,969,31632,1139,1160,,302,480,990,990,333,714,279,494,,248,429,76105,,1393,1492,247
,342,U1410,B,10,H,5,,20,82.32,88.89,69.49,3009075,3009075,223786,223786,17545,17545,250,182785,182785,505,-4464,261,3381,274,104109,,1302,-11758,1676,66227,,597,1733,16170,16170,437,2961,310,2405,,321,619,118967,,1993,733,305
,342,U1410,B,10,H,5,,40,82.34,88.91,69.51,3421052,3421052,217172,217172,18189,18189,255,184899,184899,512,-5283,271,827,278,120643,,1370,-11500,1755,63322,,618,1844,15215,15215,450,1275,320,2303,,336,628,130082,,2092,614,317
,342,U1410,B,10,H,5,,60,82.36,88.93,69.53,3481601,3481601,208451,208451,15494,15494,248,165103,165103,490,-4677,273,1729,281,128016,,1388,-11091,1754,54810,,608,1857,14427,14427,449,1601,319,3658,,337,622,134371,,2108,607,317
,342,U1410,B,10,H,5,,80,82.38,88.95,69.55,4196341,4196341,116734,116734,9888,9888,7,104182,104182,13,-7455,9,552,9,142049,,19,-4170,14,27167,,15,64,8211,8211,9,-17,10,5052,,11,16,120963,,20,-175,6
,342,U1410,B,10,H,5,,100,82.4,88.97,69.57,4340829,4340829,98807,98807,8254,8254,7,86582,86582,12,-8716,9,745,9,152614,,19,-755,14,18785,,15,65,5662,5662,9,-183,10,5733,,11,16,118232,,20,3,6
,342,U1410,B,10,H,5,,120,82.42,88.99,69.59,4240626,4240626,96482,96482,6265,6265,7,74728,74728,11,-8122,9,1209,9,150155,,19,296,14,14649,,15,64,6173,6173,9,216,9,6499,,11,16,110309,,20,-179,6
,342,U1410,B,10,H,5,,140,82.44,89.01,69.61,4458236,4458236,73696,73696,6021,6021,215,64511,64511,356,-10092,283,2461,295,166684,,1461,2851,1759,10656,,553,2075,4969,4969,418,-705,302,7198,,344,497,101218,,2136,-434,302
,342,U1410,B,10,H,5,,160,82.46,89.03,69.63,4367612,4367612,86641,86641,6706,6706,218,70800,70800,367,-8949,284,1830,296,162819,,1459,3618,1765,14116,,557,2056,5223,5223,421,-356,304,6795,,344,513,105431,,2142,-121,305
,342,U1410,B,10,H,5,,180,82.48,89.05,69.65,4411780,4411780,88665,88665,6825,6825,7,79800,79800,12,-8866,9,929,9,160126,,20,283,14,16113,,15,65,5142,5142,9,48,10,7094,,11,16,112655,,20,675,6
,342,U1410,B,10,H,5,,200,82.5,89.07,69.67,4285717,4285717,102895,102895,8113,8113,7,89137,89137,12,-7828,9,558,9,145218,,19,-3240,14,20356,,15,64,7300,7300,9,411,10,6385,,11,16,112715,,20,105,6
,342,U1410,B,10,H,5,,220,82.52,89.09,69.69,4121565,4121565,113772,113772,9110,9110,7,99192,99192,13,-7299,9,448,9,134311,,19,-6394,14,24585,,15,63,7497,7497,9,469,10,5200,,11,16,117464,,20,103,6
,342,U1410,B,10,H,5,,240,82.54,89.11,69.71,3765449,3765449,152202,152202,13628,13628,8,136079,136079,14,-6262,9,265,9,123349,,18,-4314,14,39865,,16,60,10539,10539,9,743,10,5116,,10,17,118289,,20,29,6
,342,U1410,B,10,H,5,,260,82.56,89.13,69.73,3522266,3522266,180358,180358,15095,15095,247,159156,159156,484,-4914,274,352,277,118731,,1374,-10177,1752,53008,,601,1865,13363,13363,436,840,312,5121,,336,592,129707,,2100,935,309
,342,U1410,B,10,H,5,,280,82.58,89.15,69.75,2928746,2928746,264345,264345,22682,22682,266,228503,228503,552,-3559,261,407,265,108430,,1317,-14684,1698,81962,,621,1716,19771,19771,460,2275,323,4913,,338,658,128636,,2022,1001,320
,342,U1410,B,10,H,5,,300,82.6,89.17,69.77,2758787,2758787,287027,287027,23652,23652,268,241152,241152,563,-3379,255,1008,263,110336,,1307,-12455,1681,88307,,621,1669,22359,22359,464,2705,325,5714,,336,675,122955,,2005,425,322
,342,U1410,B,10,H,5,,320,82.62,89.19,69.79,3490025,3490025,179652,179652,16367,16367,251,169695,169695,496,-4734,274,193,277,115558,,1360,-10306,1748,57358,,607,1858,15000,15000,442,2174,314,5013,,336,591,125914,,2079,383,311
,342,U1410,B,10,H,5,,340,82.64,89.21,69.81,2175044,2175044,365092,365092,29304,29304,278,286336,286336,600,-2436,240,1177,249,103664,,1255,-13658,1607,113832,,624,1496,29421,29421,479,3386,333,4424,,334,729,120619,,1928,1255,327
,342,U1410,B,10,H,5,,360,82.66,89.23,69.83,2170899,2170899,363584,363584,28680,28680,276,286663,286663,600,-2504,240,921,249,100708,,1247,-14518,1604,115095,,625,1496,29473,29473,481,3056,333,3970,,335,728,122024,,1919,857,328
,342,U1410,B,10,H,5,,380,82.68,89.25,69.85,1999003,1999003,435714,435714,30611,30611,9,310197,310197,19,-2350,7,1097,8,108633,,17,-15261,12,124981,,18,45,32324,32324,11,2874,10,4814,,11,24,127085,,19,888,7
,342,U1410,B,10,H,5,,400,82.7,89.27,69.87,1799157,1799157,513918,513918,29876,29876,9,312349,312349,19,-1974,7,1426,8,114677,,17,-14164,12,128558,,18,43,33159,33159,11,3051,10,4720,,11,25,121894,,19,962,7
,342,U1410,B,10,H,5,,420,82.72,89.29,69.89,1906314,1906314,436059,436059,31442,31442,9,318698,318698,19,-1712,7,1137,8,103420,,17,-14741,12,129435,,18,44,34331,34331,11,3511,10,4510,,11,24,126901,,19,1257,7
,342,U1410,B,10,H,5,,440,82.74,89.31,69.91,1813115,1813115,452885,452885,32530,32530,9,325196,325196,20,-1960,7,641,7,102679,,17,-17969,12,129911,,18,43,35774,35774,11,3706,10,3997,,11,24,126582,,19,1018,7
,342,U1410,B,10,H,5,,460,82.76,89.33,69.93,1865035,1865035,463500,463500,32831,32831,9,332489,332489,20,-2005,7,1047,8,104294,,17,-15895,12,131089,,18,44,35461,35461,11,3373,10,3122,,11,24,127903,,19,1257,7
,342,U1410,B,10,H,5,,480,82.78,89.35,69.95,1858804,1858804,458144,458144,34239,34239,9,339817,339817,20,-1791,7,653,8,104024,,17,-18203,12,133071,,18,44,35895,35895,11,2620,10,2758,,11,24,133203,,19,1178,7
,342,U1410,B,10,H,5,,500,82.8,89.37,69.97,1900017,1900017,489130,489130,30948,30948,9,319376,319376,19,-1369,7,1270,8,107154,,17,-16267,12,125066,,18,44,32626,32626,11,3448,10,3582,,11,25,127815,,19,812,7
,342,U1410,B,10,H,5,,520,82.82,89.39,69.99,1941832,1941832,500693,500693,28094,28094,9,301740,301740,19,-2145,7,1280,8,113394,,18,-19133,13,117192,,17,45,30661,30661,11,3395,10,5979,,11,25,135584,,19,679,7
,342,U1410,B,10,H,5,,540,82.84,89.41,70.01,3105967,3105967,228342,228342,19972,19972,261,205929,205929,532,-3754,267,751,271,112830,,1344,-10605,1729,68688,,612,1761,17498,17498,450,2755,320,10737,,347,633,128367,,2064,963,315
,342,U1410,B,10,H,5,,560,82.86,89.43,70.03,3531791,3531791,187103,187103,14742,14742,246,155488,155488,480,-5424,273,340,281,122096,,1389,-9170,1773,42805,,594,1866,13236,13236,441,1112,317,17043,,361,603,130629,,2118,-241,314
,342,U1410,B,10,H,5,,580,82.88,89.45,70.05,4081270,4081270,142998,142998,8723,8723,7,103257,103257,13,-7024,9,1042,9,138821,,19,-1907,14,24836,,15,63,8580,8580,9,253,10,30341,,12,17,121111,,20,-306,6
,342,U1410,B,10,H,5,,600,82.9,89.47,70.07,4091361,4091361,141117,141117,9403,9403,7,103664,103664,13,-6640,9,890,9,135925,,19,-2831,14,24549,,15,63,7941,7941,9,697,10,36686,,12,17,123361,,20,29,6
,342,U1410,B,10,H,5,,620,82.92,89.49,70.09,3928133,3928133,154626,154626,10598,10598,7,117882,117882,13,-6234,9,638,9,134079,,19,-3642,14,27598,,15,62,8689,8689,9,548,10,35209,,12,18,122981,,20,-76,6
,342,U1410,B,10,H,5,,640,82.94,89.51,70.11,4031897,4031897,115248,115248,7623,7623,7,92158,92158,12,-6813,9,220,9,131980,,19,493,14,18709,,15,62,5774,5774,8,66,9,26650,,12,16,114328,,20,198,6
,342,U1410,B,10,H,5,,660,82.96,89.53,70.13,4379866,4379866,104102,104102,8364,8364,7,93369,93369,12,-7426,9,212,9,144495,,19,-1944,14,14518,,15,65,5264,5264,9,192,10,15552,,11,16,117988,,20,-46,6
,342,U1410,B,10,H,5,,680,82.98,89.55,70.15,4406392,4406392,90793,90793,7284,7284,7,83449,83449,12,-8590,9,90,9,147723,,19,578,14,12862,,15,65,4672,4672,8,16,10,11295,,11,16,113989,,20,-109,6
,342,U1410,B,10,H,5,,700,83,89.57,70.17,4355615,4355615,102038,102038,7776,7776,222,86792,86792,391,-7523,283,406,287,140338,,1415,280,1764,14318,,557,2053,6000,6000,416,-106,305,21616,,368,526,115411,,2113,-355,301
,342,U1410,B,10,H,5,,720,83.02,89.59,70.19,4438039,4438039,99886,99886,8033,8033,7,90225,90225,12,-8013,9,-146,9,129181,,19,-1615,14,14305,,15,65,5478,5478,8,8,10,9020,,11,16,117309,,20,50,6
,342,U1410,B,10,H,5,,740,83.04,89.61,70.21,3449393,3449393,200956,200956,12728,12728,238,147512,147512,468,-5102,272,1062,277,114715,,1354,-8938,1734,37900,,575,1843,10743,10743,435,1632,308,7628,,337,608,121931,,2070,1517,310
,342,U1410,B,10,H,5,,760,83.06,89.63,70.23,1566398,1566398,516674,516674,22538,22538,8,257551,257551,18,-1048,7,6272,8,117359,,17,-12949,12,81407,,15,40,26389,26389,11,2387,10,10585,,11,25,113690,,18,7413,7
,342,U1410,B,10,H,5,,780,83.08,89.65,70.25,1320271,1320271,659662,659662,25827,25827,8,292883,292883,19,-995,7,5298,8,119164,,17,-9839,12,95027,,16,37,29358,29358,11,2422,10,10309,,11,28,115726,,19,8062,8
,342,U1410,B,10,H,5,,800,83.1,89.67,70.27,584579,584579,916796,916796,31603,31603,8,354516,354516,20,278,6,8193,8,125240,,18,-17955,12,123649,,16,27,40982,40982,12,-109,11,9699,,12,32,128741,,19,12552,8
,342,U1410,B,10,H,5,,820,83.12,89.69,70.29,2432128,2432128,484346,484346,19871,19871,257,247591,247591,566,-2673,254,2765,272,118873,,1329,-13948,1675,70170,,597,1575,19032,19032,492,1399,340,11278,,362,818,135853,,2030,3500,346
,342,U1410,B,10,H,5,,840,83.14,89.71,70.31,3303449,3303449,283385,283385,14323,14323,244,171272,171272,494,-3965,272,1002,278,118817,,1353,-4196,1736,43164,,583,1808,11547,11547,446,965,318,10061,,352,682,122529,,2067,1649,319
,342,U1410,B,10,H,5,,860,83.16,89.73,70.33,2777369,2777369,361703,361703,17463,17463,253,212854,212854,535,-3140,262,2174,271,111812,,1312,-11994,1677,57759,,585,1670,16381,16381,466,2123,326,10348,,352,732,123949,,2009,3391,328
,342,U1410,B,10,H,5,,880,83.18,89.75,70.35,1197519,1197519,722386,722386,25369,25369,8,300777,300777,19,-509,7,6759,8,126625,,18,-12943,12,95435,,16,36,31841,31841,12,1890,11,17885,,12,29,116433,,19,8689,8
,342,U1410,B,10,H,5,,900,83.2,89.77,70.37,1444161,1444161,699353,699353,23088,23088,8,282310,282310,18,-948,7,6088,8,137270,,18,-9297,12,86832,,16,39,27389,27389,11,2637,11,28067,,13,29,112798,,19,7117,8
,342,U1410,B,10,H,5,,920,83.22,89.79,70.39,2734398,2734398,408350,408350,15983,15983,250,212585,212585,534,-2970,260,3129,275,132099,,1360,-6339,1713,57674,,592,1660,14604,14604,475,1476,333,26336,,386,773,123072,,2067,3185,337
,342,U1410,B,10,H,5,,940,83.24,89.81,70.41,3445978,3445978,311510,311510,12963,12963,245,173733,173733,499,-4489,275,240,282,121229,,1380,-9155,1776,38572,,590,1846,12047,12047,456,1102,326,24260,,383,711,134535,,2111,1143,326
,342,U1410,B,10,H,5,,960,83.26,89.83,70.43,3877361,3877361,225773,225773,10659,10659,239,145054,145054,469,-5763,282,-109,286,126860,,1403,-3900,1802,29554,,585,1949,9122,9122,436,2022,318,17109,,366,645,126092,,2138,426,314
,342,U1410,B,10,H,5,,980,83.28,89.85,70.45,3923367,3923367,205928,205928,10534,10534,7,137129,137129,14,-5263,9,519,9,129746,,19,-3438,14,25725,,15,62,7849,7849,9,1104,10,10469,,11,19,125737,,20,175,6
